#{"t_start": 1686321034.663134, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
275.0,2914,7245.083998
360.0,2606,7247.174317
275.0,2914,7249.567302
290.0,2724,7251.789846
285.0,2388,7275.328572
325.0,3062,7277.803528
200.0,1982,7279.415383
390.0,3384,7303.424052
455.0,2880,7305.866587
320.0,3966,7309.06895
230.0,2474,7311.065441
165.0,1656,7312.390937
165.0,1656,7313.724933
290.0,3123,7316.175435
260.0,2376,7339.81444
485.0,2890,7342.273836
485.0,2974,7344.720121
255.0,2302,7367.602937
260.0,2726,7369.928012
395.0,3362,7372.681747
485.0,2664,7396.088482
315.0,2784,7398.411693
575.0,3700,7401.320549
220.0,2494,7403.366707
575.0,3700,7406.551266
575.0,3700,7409.508686
430.0,3428,7412.258898
205.0,2128,7414.065384
185.0,2452,7437.167315
255.0,2380,7439.091549
315.0,3140,7441.659303
255.0,2698,7465.022313
260.0,3070,7467.619831
240.0,2008,7469.257724
260.0,2710,7471.416181
160.0,2138,7473.123021
270.0,2514,7475.175275
260.0,2718,7477.304225
315.0,3246,7501.386742
205.0,2808,7503.652438
255.0,2882,7506.087845
360.0,3046,7530.114748
185.0,2272,7532.008366
255.0,2684,7534.25772
190.0,2894,7558.293349
240.0,1978,7559.806823
135.0,1852,7561.301063
370.0,3370,7564.033046
135.0,1852,7565.51962
135.0,1852,7567.003771
515.0,3818,7570.176392
240.0,2092,7571.902489
270.0,2176,7595.421582
110.0,2058,7597.107611
205.0,2298,7599.019521
155.0,1864,7600.506525
135.0,2080,7623.491854
255.0,2624,7625.759269
200.0,2678,7627.822781
620.0,4605,7631.463024
125.0,2208,7633.240446
315.0,3840,7636.36585
210.0,2060,7638.088772
285.0,2978,7640.578898
195.0,2778,7664.665569
455.0,2280,7666.536345
255.0,2196,7668.241504
265.0,3290,7692.473974
335.0,2774,7694.819514
180.0,2420,7696.775546
320.0,3092,7720.616852
510.0,3124,7723.143876
280.0,2998,7725.556374
370.0,3430,7728.305017
370.0,3430,7731.108456
260.0,2410,7733.123458
215.0,2332,7735.040841
200.0,2546,7737.221089
245.0,2426,7760.343462
225.0,2116,7762.106466
115.0,2060,7763.764463
320.0,3288,7788.492661
465.0,3671,7791.615644
345.0,2458,7793.62281
345.0,2458,7795.579985
340.0,3278,7798.368769
325.0,3292,7800.974081
210.0,2378,7803.076338
285.0,2740,7826.656073
440.0,4210,7830.127236
255.0,2638,7832.30141
80.0,1990,7855.676646
315.0,2716,7857.978188
285.0,3016,7860.368687
310.0,3046,7862.858213
230.0,2684,7865.013053
515.0,3374,7867.706401
420.0,3608,7870.513889
315.0,3942,7873.606531
260.0,3450,7897.737571
225.0,2556,7899.820866
210.0,2762,7902.171865
205.0,2598,7926.183572
675.0,4598,7930.442127
425.0,3828,7957.57702
135.0,1856,7959.285917
595.0,3250,7962.204258
285.0,3552,7965.509593
360.0,3914,7969.035458
360.0,3914,7972.565186
210.0,1836,7974.290686
485.0,4628,8000.20466
170.0,2044,8001.960785
315.0,3670,8004.934485
465.0,3668,8029.224247
475.0,3290,8031.939252
350.0,4210,8035.292383
200.0,2128,8036.935624
225.0,1948,8038.519098
270.0,2686,8040.588464
200.0,2128,8042.279525
290.0,2382,8065.387433
320.0,3390,8068.173068
260.0,3042,8070.766577
240.0,2812,8094.303617
260.0,2904,8097.055186
365.0,3756,8121.400347
330.0,2560,8123.444348
345.0,3172,8126.039819
200.0,2046,8127.623427
255.0,3000,8130.031703
345.0,3172,8132.469528
300.0,2646,8134.68287
175.0,2086,8136.388135
425.0,2936,8160.517697
160.0,2134,8162.309565
75.0,1238,8163.274566
315.0,3342,8166.108787
440.0,4508,8191.037176
610.0,4166,8194.318962
210.0,2882,8196.558442
285.0,2520,8198.583408
530.0,3104,8200.983842
530.0,3104,8203.460042
255.0,2332,8205.439581
285.0,3920,8230.356942
485.0,3470,8233.216016
440.0,2998,8257.01834
140.0,2008,8258.692781
260.0,2872,8261.013011
140.0,1988,8284.055981
210.0,2414,8285.989591
255.0,3786,8288.914592
150.0,2702,8291.062085
255.0,3786,8294.290486
255.0,3786,8297.311909
285.0,2698,8299.533409
390.0,4084,8302.913071
255.0,3062,8326.953176
525.0,4108,8330.517793
290.0,3628,8355.185534
440.0,2926,8357.598375
420.0,4473,8361.159195
325.0,3888,8364.28764
140.0,2054,8365.925803
420.0,4473,8369.513282
515.0,2740,8371.715664
485.0,3500,8396.105913
395.0,3756,8399.192028
240.0,2964,8423.186777
315.0,4550,8426.999186
795.0,4268,8451.761237
245.0,2452,8453.724591
325.0,2888,8455.910897
245.0,2452,8457.918895
325.0,2888,8460.207309
135.0,2346,8462.175761
255.0,2560,8464.253762
270.0,3122,8466.790622
390.0,4040,8491.340308
210.0,2512,8493.42076
365.0,3766,8517.868089
280.0,2962,8520.374772
295.0,2286,8522.167386
260.0,2310,8523.926733
260.0,2310,8525.774734
295.0,2286,8527.511162
225.0,2774,8529.832732
165.0,1984,8552.868399
230.0,2722,8555.292195
405.0,4114,8558.642737
385.0,2324,8581.815196
140.0,1962,8583.411195
265.0,2566,8585.556223
285.0,3156,8588.119101
390.0,3844,8591.108674
185.0,3282,8593.718023
265.0,2198,8595.428508
265.0,2198,8597.203798
595.0,3786,8622.107934
350.0,2706,8624.259084
590.0,3732,8648.610942
120.0,1812,8650.148433
475.0,3026,8652.643186
135.0,2442,8676.104429
225.0,2224,8678.121758
195.0,2374,8679.961756
195.0,2646,8682.107366
255.0,2342,8683.906789
205.0,2422,8685.885194
255.0,2342,8687.682888
180.0,2424,8689.752074
110.0,2014,8691.400854
285.0,2772,8715.016454
110.0,1980,8716.656899
305.0,4424,8720.220527
180.0,2404,8743.886663
185.0,1926,8745.487989
220.0,2518,8747.635566
130.0,1976,8749.260185
265.0,2574,8751.771656
260.0,2980,8754.280179
265.0,2574,8756.316905
210.0,2362,8779.971751
395.0,4342,8783.521244
285.0,3764,8807.995299
285.0,2732,8810.255102
180.0,2368,8812.217545
110.0,1966,8813.88899
110.0,1884,8836.742044
340.0,3286,8839.388301
345.0,3902,8842.455306
345.0,3902,8845.484881
375.0,3614,8848.344287
285.0,2762,8850.537599
545.0,3994,8853.836579
380.0,3726,8878.439401
110.0,1912,8879.9874
260.0,2624,8882.156596
375.0,3754,8906.516491
305.0,2530,8908.544981
290.0,2414,8910.534407
215.0,1916,8912.190435
225.0,2868,8914.529451
215.0,1916,8916.04343
225.0,2868,8918.32543
205.0,2322,8920.224246
250.0,2574,8943.571145
315.0,3442,8946.375148
315.0,2794,8970.118159
490.0,2962,8972.576447
300.0,2684,8974.800854
210.0,2530,8976.792959
230.0,2724,9000.626176
380.0,3514,9003.421525
275.0,3022,9005.857136
345.0,3172,9008.275622
275.0,3022,9010.732962
240.0,2114,9012.485089
165.0,2342,9014.380069
285.0,3346,9038.876824
385.0,2638,9041.103987
450.0,3848,9044.221294
260.0,2912,9068.245539
210.0,3092,9070.849244
260.0,2656,9072.932762
195.0,2556,9074.969108
480.0,4377,9078.429204
195.0,2556,9080.505643
195.0,2556,9082.616036
210.0,2366,9084.551821
240.0,2550,9108.360307
135.0,2334,9110.318042
260.0,2908,9112.674301
210.0,2522,9136.464614
210.0,2552,9138.563382
290.0,2882,9141.01835
260.0,2446,9143.056257
240.0,2930,9145.429259
460.0,2942,9147.848906
460.0,2942,9150.255801
285.0,2642,9152.414249
545.0,3648,9177.421525
230.0,2178,9179.252351
180.0,2492,9181.394565
365.0,3514,9206.227869
270.0,2868,9208.568866
460.0,2964,9232.850373
110.0,1262,9233.89261
260.0,2902,9236.217013
230.0,2840,9238.511779
230.0,2840,9240.809073
400.0,2712,9243.014436
345.0,3110,9245.438776
240.0,2950,9247.908137
285.0,2680,9271.827814
260.0,2466,9273.905947
180.0,2540,9275.924066
395.0,3846,9300.634992
190.0,2848,9302.97634
240.0,2942,9305.365662
165.0,2030,9306.973012
165.0,2030,9308.610329
165.0,2030,9310.25533
375.0,2722,9312.401749
165.0,2030,9314.113638
285.0,2350,9337.586435
230.0,2600,9339.748035
320.0,2690,9341.955673
290.0,4800,9367.884447
210.0,2358,9369.901049
590.0,3500,9394.422529
210.0,2526,9396.471373
205.0,2656,9398.671796
245.0,2892,9400.952962
245.0,2892,9403.278099
205.0,2656,9405.425123
180.0,2622,9407.636125
410.0,2534,9409.748186
285.0,3002,9434.079566
275.0,2608,9436.153963
315.0,2704,9438.471455
240.0,3454,9463.067736
260.0,2630,9465.620443
390.0,3738,9469.056767
260.0,2980,9471.770694
260.0,2980,9474.653836
460.0,2794,9477.203748
460.0,2794,9479.85324
280.0,2634,9505.972886
265.0,2832,9508.21562
285.0,2400,9510.196761
210.0,2074,9511.87127
300.0,3048,9536.215177
270.0,2892,9538.657056
230.0,2134,9540.369097
255.0,2644,9564.51131
410.0,3992,9567.738868
485.0,2781,9569.97336
410.0,3992,9573.092541
485.0,2781,9575.414956
235.0,2780,9577.715463
620.0,4384,9603.143982
155.0,2346,9605.090616
335.0,3966,9608.354528
120.0,2268,9632.037562
255.0,2236,9633.915827
375.0,3502,9636.789223
205.0,2476,9638.784695
205.0,2476,9640.755167
205.0,2476,9642.793167
340.0,2856,9645.109173
170.0,2634,9647.526643
215.0,2516,9671.588336
325.0,2496,9673.654608
65.0,1788,9675.120961
240.0,3056,9699.554685
395.0,3194,9702.196081
315.0,3044,9704.642336
410.0,3514,9729.199021
515.0,4355,9732.619639
290.0,3148,9735.153899
160.0,2168,9736.875896
290.0,3148,9739.455184
330.0,3454,9742.31073
185.0,2664,9744.526276
290.0,2308,9768.081765
280.0,2702,9770.399275
245.0,2800,9772.65145
285.0,3354,9797.215862
310.0,2894,9799.673371
140.0,1960,9801.260824
330.0,3330,9803.979242
295.0,2918,9806.382106
355.0,3020,9808.75949
355.0,3020,9811.257958
260.0,2206,9813.11218
350.0,4326,9838.314802
240.0,2366,9840.410313
265.0,2954,9842.842282
285.0,2541,9866.790941
280.0,2756,9869.045265
270.0,2812,9871.343264
370.0,3240,9874.044579
390.0,3576,9876.88456
485.0,2824,9879.204772
485.0,2824,9881.57579
290.0,3614,9884.507365
355.0,3392,9909.803669
215.0,2442,9912.111738
375.0,3040,9938.235744
255.0,2786,9940.835743
470.0,4215,9944.797219
315.0,2634,9970.458318
190.0,2040,9972.080535
225.0,2612,9974.253938
470.0,4068,9977.466284
470.0,4068,9980.745088
240.0,2846,9983.112113
310.0,2890,9985.65229
255.0,2438,10009.217949
155.0,2436,10011.260208
595.0,3848,10014.382771
390.0,4328,10039.641273
225.0,2710,10041.937846
140.0,1750,10043.390949
460.0,2862,10045.735278
185.0,2324,10047.640954
285.0,2776,10049.867366
285.0,2776,10052.033981
335.0,2950,10076.383281
315.0,2588,10078.59093
290.0,2548,10080.628934
440.0,2400,10104.406995
255.0,2136,10106.197058
290.0,2514,10108.221132
315.0,2672,10110.57561
225.0,4444,10135.824979
255.0,2294,10137.71387
255.0,2294,10139.480759
345.0,3306,10142.120182
255.0,2294,10144.039678
230.0,2578,10148.03949
545.0,3042,10150.914533
345.0,2418,10174.825964
180.0,2036,10176.548528
140.0,2146,10178.408346
425.0,2854,10204.616684
310.0,3066,10207.16536
230.0,2584,10209.29809
470.0,4582,10212.936502
125.0,1908,10214.547184
520.0,3544,10217.260185
270.0,2532,10219.267504
305.0,2990,10243.526133
120.0,2266,10245.456132
245.0,2712,10247.674062
180.0,2034,10249.333465
265.0,2544,10273.282573
275.0,2198,10275.178785
260.0,2016,10276.806256
175.0,1974,10278.467281
265.0,2703,10302.452848
225.0,2508,10304.434697
255.0,2594,10306.509331
535.0,2824,10308.695684
435.0,3608,10311.580367
225.0,2658,10313.787946
185.0,2350,10315.756944
365.0,3978,10340.769057
320.0,3502,10343.647531
265.0,3304,10367.961465
255.0,2556,10370.092869
370.0,3462,10372.868636
240.0,2772,10375.087606
175.0,2290,10376.853709
240.0,2814,10379.036253
240.0,2772,10381.204797
365.0,3678,10405.8825
345.0,3000,10408.274503
545.0,3560,10411.204529
470.0,3576,10435.646645
280.0,2604,10437.852647
375.0,3628,10462.260208
565.0,3678,10465.221075
440.0,3996,10468.34178
440.0,3996,10471.487364
440.0,3996,10474.631495
440.0,3996,10477.770474
345.0,3512,10480.678113
460.0,2756,10482.936108
320.0,2922,10506.790924
545.0,3660,10509.784228
315.0,2934,10512.124541
565.0,3638,10536.450655
320.0,2902,10538.810998
260.0,2458,10540.705774
260.0,2458,10542.648916
695.0,4164,10545.971725
695.0,4164,10549.371904
300.0,2904,10551.728106
315.0,3380,10576.436255
380.0,3680,10579.426692
840.0,4134,10604.457262
280.0,3628,10607.493401
170.0,2038,10609.210424
140.0,2122,10610.902922
290.0,3126,10613.387374
495.0,4676,10617.084314
605.0,3434,10619.835313
495.0,4676,10623.482579
230.0,2398,10647.036504
140.0,1962,10648.652503
215.0,2786,10651.012785
210.0,2776,10674.6185
450.0,4056,10677.908501
230.0,2544,10680.017027
300.0,2558,10703.873932
425.0,4038,10707.201932
195.0,2148,10708.923259
240.0,2542,10710.990921
195.0,2148,10712.682943
270.0,2648,10714.82227
285.0,2780,10717.167005
290.0,2594,10740.84199
145.0,1686,10742.323137
620.0,2990,10744.741346
390.0,3492,10769.12711
195.0,2058,10770.846101
390.0,2748,10773.140223
305.0,2338,10775.085203
165.0,2252,10776.867229
380.0,2620,10778.969081
380.0,2620,10780.97801
165.0,2252,10782.783616
635.0,3692,10807.469812
315.0,2402,10809.462065
505.0,4092,10834.42784
285.0,2564,10836.519067
120.0,2354,10838.542062
175.0,2632,10840.704412
175.0,2460,10864.48058
345.0,2686,10866.638822
595.0,4046,10869.904985
155.0,2066,10871.521016
485.0,4372,10875.002732
595.0,4046,10878.235874
330.0,2438,10880.312344
290.0,2386,10882.283331
180.0,1352,10904.923013
265.0,2250,10906.779014
465.0,3842,10909.984978
320.0,2630,10933.853237
80.0,1492,10935.076745
365.0,3234,10937.786012
300.0,2634,10939.865253
265.0,2338,10941.76826
445.0,2730,10943.927995
310.0,2812,10946.175608
90.0,1298,10947.166995
105.0,1370,10948.288078
285.0,2572,10972.071908
285.0,2356,10974.050291
595.0,3582,10976.90529
315.0,3136,11001.226994
210.0,2364,11003.177933
50.0,1112,11004.09093
340.0,3458,11028.672616
310.0,3556,11031.588995
265.0,2478,11033.541396
400.0,2976,11035.849622
365.0,2670,11038.02215
245.0,2712,11040.193151
365.0,3498,11043.137438
195.0,2138,11044.894567
535.0,2762,11068.853636
415.0,3786,11072.025841
285.0,2792,11074.342866
475.0,4092,11099.44311
645.0,5234,11103.649543
65.0,1506,11104.840018
285.0,2804,11107.156398
255.0,2182,11108.897534
255.0,2182,11110.689777
460.0,3332,11114.093252
495.0,2672,11138.9081
475.0,3768,11142.063624
175.0,2356,11166.086868
365.0,3748,11169.16545
335.0,3486,11172.04105
455.0,3596,11196.681405
590.0,3272,11199.356896
330.0,3252,11201.938839
260.0,2894,11204.243272
590.0,3272,11206.939279
285.0,3240,11209.666981
390.0,3600,11212.608902
270.0,2516,11236.221999
390.0,3422,11239.043
225.0,2308,11240.89374
345.0,3712,11265.75383
425.0,3394,11268.441845
335.0,3182,11271.01484
335.0,3182,11273.601463
370.0,3568,11276.475965
335.0,3182,11278.994134
535.0,3408,11281.872154
165.0,1818,11305.11892
550.0,4472,11308.894958
390.0,3526,11333.408066
315.0,3122,11336.079426
285.0,2766,11338.412427
180.0,2374,11340.267691
315.0,2818,11342.604339
420.0,2870,11344.86061
315.0,2818,11347.18708
470.0,4028,11350.395082
450.0,4154,11375.53604
285.0,2650,11378.075232
310.0,3184,11402.506897
435.0,3634,11405.583649
55.0,1198,11406.725829
135.0,1796,11408.358029
255.0,2586,11432.23754
230.0,2596,11434.390843
590.0,3274,11437.073708
335.0,3795,11440.18671
360.0,3554,11443.14404
590.0,3274,11445.886798
315.0,2796,11448.142213
315.0,3110,11472.933997
230.0,2190,11474.786525
435.0,3744,11477.893342
455.0,2670,11501.910706
330.0,3482,11504.75514
345.0,3414,11507.51558
290.0,2592,11509.673576
470.0,3994,11512.786954
130.0,2102,11514.519151
130.0,2102,11516.225569
370.0,2974,11540.403706
725.0,4200,11543.838677
365.0,3632,11568.418131
820.0,4064,11571.736398
330.0,2846,11574.183828
330.0,3446,11598.732582
125.0,1930,11600.25438
665.0,4080,11603.522232
665.0,4080,11606.797941
240.0,2390,11608.666466
285.0,3202,11611.408292
405.0,3332,11636.130014
210.0,2086,11637.935992
365.0,3466,11640.787992
110.0,1676,11642.223085
420.0,3937,11667.693124
650.0,3860,11670.898884
385.0,2528,11672.89249
330.0,2816,11675.267046
330.0,2816,11677.545046
330.0,2816,11679.820767
90.0,1522,11681.217363
485.0,3050,11705.643959
390.0,3548,11708.599955
205.0,2018,11710.314998
280.0,3006,11734.670166
315.0,3398,11737.526463
490.0,2882,11761.761358
390.0,3588,11764.72736
315.0,3040,11767.240096
170.0,2088,11769.057544
315.0,3040,11771.539092
440.0,3850,11774.754369
405.0,3826,11778.045722
180.0,2636,11780.152727
295.0,2520,11804.15776
235.0,2706,11806.441877
695.0,4036,11831.519282
285.0,3040,11834.112735
315.0,2994,11836.471651
510.0,4096,11839.874902
315.0,3378,11842.578322
510.0,4096,11845.853801
255.0,2488,11847.876517
655.0,3746,11872.857311
275.0,2966,11875.348644
300.0,3610,11878.331815
625.0,3816,11904.935174
330.0,3136,11908.012864
335.0,2654,11910.615109
180.0,2050,11936.214155
210.0,2390,11938.518159
330.0,2704,11941.000627
190.0,2112,11942.947627
330.0,2704,11945.420475
390.0,3758,11948.620666
515.0,2862,11951.02951
315.0,2860,11976.11555
650.0,4192,11979.628757
265.0,3056,12004.303482
375.0,2866,12006.690745
240.0,2304,12008.770954
330.0,3466,12011.806566
490.0,4632,12015.642558
490.0,4632,12019.356922
260.0,2346,12021.251264
270.0,2534,12023.375458
310.0,3194,12047.904193
650.0,3814,12051.051414
365.0,3660,12075.822886
225.0,2334,12077.80539
85.0,1182,12078.815406
435.0,4401,12082.426906
185.0,1658,12083.715383
470.0,3720,12086.74168
485.0,2725,12088.890725
185.0,1658,12090.247939
305.0,2700,12114.573821
490.0,2672,12116.726818
420.0,3700,12119.779612
470.0,3716,12144.680613
515.0,2874,12147.145857
165.0,2248,12170.699657
270.0,2748,12172.923638
390.0,3082,12175.385669
365.0,2944,12177.698848
390.0,3082,12180.190948
390.0,3082,12182.663529
620.0,3632,12185.707404
670.0,3778,12210.749202
800.0,4170,12214.275316
200.0,2054,12215.933317
375.0,3554,12240.734632
495.0,3930,12243.984217
475.0,3856,12247.020556
285.0,2822,12249.307061
215.0,2300,12251.1431
215.0,2300,12252.97076
260.0,2158,12276.667238
335.0,2956,12279.111278
405.0,2804,12281.404637
230.0,2130,12283.170764
375.0,2828,12307.349192
305.0,2830,12309.693369
245.0,2444,12311.675365
655.0,3928,12336.898275
315.0,2838,12339.234555
315.0,2838,12341.506949
365.0,3754,12344.521578
345.0,3182,12347.107594
360.0,3306,12349.804332
315.0,2854,12352.170772
330.0,3484,12377.112802
325.0,2812,12379.414141
275.0,2652,12403.975024
390.0,3352,12406.819044
240.0,2602,12408.923347
485.0,3620,12411.767344
620.0,3784,12414.808465
485.0,3620,12417.773801
490.0,3350,12420.370801
315.0,3102,12444.921724
605.0,2772,12447.208728
470.0,3660,12450.152694
315.0,2404,12473.717572
450.0,4020,12476.991571
590.0,3698,12501.808822
340.0,2856,12504.141061
275.0,2300,12506.044058
285.0,2818,12508.26421
285.0,2818,12510.545834
290.0,3016,12513.11589
570.0,4922,12517.132355
225.0,2712,12540.988313
420.0,3472,12543.869066
250.0,2988,12546.378345
700.0,3836,12571.403288
355.0,3282,12574.151558
195.0,2866,12576.377558
345.0,3278,12579.046106
195.0,2866,12581.271847
365.0,2548,12583.373235
245.0,2940,12585.837206
365.0,2866,12610.234757
465.0,3520,12613.328315
215.0,2836,12615.869478
260.0,2582,12639.855355
210.0,2330,12641.804652
805.0,5240,12646.225538
280.0,2766,12648.424557
345.0,2518,12650.500988
345.0,3148,12653.029987
345.0,2518,12655.037632
210.0,2140,12678.667766
290.0,2460,12680.631129
280.0,2616,12682.849506
295.0,2628,12706.773773
330.0,2500,12708.864217
700.0,4502,12734.534212
290.0,3432,12737.488214
430.0,2764,12739.703458
420.0,3624,12742.647714
430.0,2764,12744.824082
400.0,2600,12746.96108
420.0,3624,12749.891216
420.0,3565,12752.795007
740.0,4322,12778.434621
530.0,2856,12780.700542
275.0,2306,12782.730524
340.0,3358,12807.175774
350.0,2840,12809.568602
750.0,4182,12812.87967
330.0,2912,12815.240776
330.0,2912,12817.563037
365.0,3278,12820.179298
725.0,4178,12823.46716
345.0,3084,12847.97049
240.0,2286,12849.972261
470.0,3658,12852.90791
290.0,2276,12876.517471
290.0,2212,12878.359931
640.0,3032,12880.817407
425.0,3660,12905.808816
110.0,1166,12906.737345
390.0,3498,12909.528348
335.0,2712,12911.759702
335.0,2712,12914.019532
420.0,3518,12916.774769
185.0,2616,12919.042712
390.0,3552,12943.605076
180.0,1454,12944.775075
485.0,3662,12947.720004
285.0,2730,12949.971914
820.0,3752,12974.792875
460.0,3776,12977.841156
430.0,3660,12980.591497
510.0,4752,12984.366278
550.0,3718,12987.27458
430.0,3660,12990.19558
1060.0,5496,13016.326596
365.0,3418,13019.18344
365.0,2588,13042.853412
650.0,3550,13045.806108
650.0,3124,13048.353587
360.0,3334,13074.061305
210.0,1756,13075.47147
290.0,3016,13077.92375
290.0,3016,13080.348086
210.0,1756,13081.879086
435.0,3022,13084.2884
340.0,2754,13086.59189
205.0,1958,13111.236691
95.0,1226,13112.318953
265.0,1998,13114.288087
180.0,2076,13116.167269
485.0,2946,13142.257554
350.0,2478,13144.310523
260.0,2150,13146.108333
285.0,2941,13148.396473
285.0,2941,13150.827472
330.0,3420,13153.641643
330.0,3420,13156.334135
315.0,3441,13181.312236
255.0,2264,13183.221236
345.0,2994,13185.779908
285.0,2298,13187.620997
345.0,3102,13212.529296
390.0,3462,13215.608647
255.0,2236,13239.410228
320.0,2494,13241.411208
210.0,2426,13243.326919
210.0,2426,13245.324417
210.0,2426,13247.253409
210.0,2426,13249.190388
240.0,1718,13250.651388
225.0,2420,13252.601558
665.0,4126,13278.483641
300.0,2788,13280.756454
285.0,2434,13282.765313
175.0,2186,13284.551882
515.0,3048,13309.008597
165.0,2144,13310.761006
290.0,2572,13312.837752
260.0,2558,13314.954076
290.0,2572,13317.008605
260.0,2558,13319.11001
345.0,2644,13321.270485
515.0,3792,13346.469575
170.0,2148,13348.202263
95.0,1484,13349.395927
415.0,3496,13374.405168
190.0,2326,13376.282939
320.0,2640,13378.459365
470.0,3486,13381.231952
315.0,3488,13384.032261
315.0,3488,13386.884503
315.0,3488,13389.71472
315.0,3488,13392.543627
520.0,2706,13416.809402
555.0,3488,13419.628405
340.0,2634,13443.884444
470.0,3806,13447.033359
635.0,3520,13449.983505
365.0,2854,13474.314607
330.0,2246,13476.09721
375.0,2932,13478.483212
320.0,2906,13480.872257
215.0,2328,13482.799711
375.0,2932,13485.043709
495.0,3886,13488.25587
410.0,3064,13512.71936
280.0,2614,13514.929367
435.0,4248,13540.360355
240.0,2202,13542.25599
425.0,2492,13544.261351
425.0,3054,13546.781352
435.0,3896,13549.924541
485.0,2962,13552.225699
290.0,2640,13554.420035
435.0,3896,13557.601509
495.0,4376,13583.483969
130.0,1470,13584.621979
365.0,2974,13587.200463
245.0,2226,13610.885359
400.0,2962,13613.315824
80.0,1522,13614.592284
185.0,1916,13616.153304
455.0,4104,13641.539045
365.0,3756,13644.503459
340.0,3114,13647.055497
735.0,3620,13649.958607
735.0,3620,13652.76351
835.0,4168,13656.277812
445.0,2306,13680.290991
365.0,3808,13683.434789
460.0,2948,13685.868032
215.0,2368,13709.819289
315.0,3030,13712.217288
210.0,2330,13714.115795
225.0,2466,13716.096893
270.0,2720,13718.37193
700.0,4012,13721.561339
270.0,2720,13723.718343
445.0,3896,13751.353093
240.0,2790,13753.735882
185.0,2360,13755.722221
445.0,3836,13780.761626
445.0,2848,13783.188752
335.0,2836,13785.510913
285.0,2926,13810.33954
315.0,3532,13813.14939
180.0,2358,13815.096835
240.0,2786,13817.55025
420.0,3306,13820.57656
620.0,4307,13824.174032
50.0,1198,13825.203041
420.0,3408,13850.310012
250.0,2812,13852.562326
215.0,2584,13854.729324
360.0,3852,13880.890145
550.0,4078,13884.733177
540.0,3278,13887.778135
350.0,3182,13890.672932
405.0,4260,13894.602429
540.0,3278,13897.588427
215.0,2634,13900.04734
315.0,2904,13926.66322
290.0,2924,13929.306751
765.0,3380,13954.490454
215.0,2530,13956.486891
390.0,3672,13959.513348
580.0,3948,13984.751823
345.0,2950,13987.117017
345.0,2950,13989.4954
245.0,2776,13991.795399
420.0,2972,13994.24723
210.0,2398,13996.204863
100.0,1242,13997.212067
385.0,2748,13999.510091
135.0,1604,14000.850365
345.0,4094,14026.153679
345.0,3222,14028.801677
245.0,2214,14052.674477
370.0,3058,14055.204809
545.0,4186,14058.586839
545.0,4186,14061.99995
545.0,4186,14065.301595
545.0,4186,14068.664802
540.0,2786,14071.010305
355.0,2952,14095.495805
590.0,4306,14099.003224
390.0,3808,14124.092515
365.0,3846,14127.304047
65.0,1174,14128.274482
330.0,3032,14130.715835
730.0,4374,14134.178213
255.0,2458,14136.138798
255.0,2458,14138.147941
255.0,2458,14140.107867
600.0,2710,14164.427465
650.0,4314,14167.983046
695.0,4492,14193.78467
265.0,2234,14195.59303
210.0,2598,14197.814518
285.0,2800,14222.244207
465.0,3870,14225.408344
620.0,4336,14228.859733
620.0,4336,14232.29743
420.0,3836,14235.420023
620.0,4336,14239.006093
180.0,1956,14240.695532
405.0,3720,14265.790722
540.0,3820,14268.874193
365.0,2574,14271.063297
260.0,2898,14295.318875
635.0,4454,14298.946874
450.0,4522,14302.548244
210.0,2076,14304.193716
420.0,4204,14307.539488
420.0,4204,14310.885408
545.0,5092,14314.902123
650.0,4148,14340.351282
420.0,5071,14344.639171
705.0,4308,14370.197061
545.0,3592,14373.155857
525.0,3168,14397.792987
330.0,2738,14399.964194
435.0,4630,14403.651883
260.0,2444,14405.787856
315.0,2600,14407.813422
200.0,2088,14409.594822
325.0,2570,14411.708438
360.0,2928,14436.42755
475.0,4144,14439.83036
695.0,4828,14465.82495
950.0,5732,14470.455343
530.0,2578,14472.461052
440.0,3738,14475.398912
440.0,3738,14478.497159
620.0,3522,14481.271236
335.0,2778,14505.727944
320.0,2512,14507.757952
225.0,2534,14509.876421
590.0,3738,14534.946462
315.0,3446,14537.82282
260.0,2828,14540.09372
475.0,3058,14564.906742
525.0,4218,14568.26598
315.0,2330,14570.159978
525.0,4218,14573.398762
525.0,4218,14576.745561
985.0,4766,14580.620441
210.0,2418,14582.684505
270.0,2508,14606.571484
515.0,4514,14610.30049
365.0,2634,14634.613458
520.0,2534,14636.633458
580.0,4688,14640.423459
260.0,2404,14642.391902
240.0,2082,14644.020897
260.0,2404,14645.958897
260.0,2404,14647.856213
395.0,3402,14650.743213
380.0,2942,14675.279614
210.0,2536,14677.361816
420.0,3832,14702.585379
260.0,2282,14704.391897
305.0,2506,14706.528332
260.0,2498,14708.603579
420.0,2834,14733.065317
155.0,1856,14734.60531
155.0,1856,14736.100684
70.0,1548,14737.35561
130.0,1166,14738.338961
605.0,4564,14742.008887
430.0,4008,14767.253853
195.0,1928,14768.871863
420.0,2918,14771.350119
75.0,1386,14772.484746
305.0,2478,14796.578825
210.0,1974,14798.219819
285.0,2944,14800.55282
410.0,2928,14802.899177
410.0,2928,14805.155591
290.0,2254,14806.9977
410.0,2928,14809.35515
370.0,2942,14811.770147
360.0,2694,14836.237334
30.0,1378,14837.351643
285.0,2166,14839.180637
430.0,3198,14841.829856
460.0,3148,14866.588755
515.0,2634,14868.672212
