#{"t_start": 1686548065.3070738, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
240.0,3034,3.588297
80.0,1330,4.93224
70.0,1476,6.395565
110.0,1834,8.114562
225.0,3434,11.586123
120.0,1938,13.507696
50.0,1602,14.794982
205.0,2744,59.272135
115.0,1188,60.335334
155.0,1554,61.968984
415.0,3550,64.724874
95.0,2456,66.836155
95.0,2456,68.701603
275.0,3586,71.982892
275.0,3586,75.136256
